"Name","State","Notes","User","Tags","Created","Runtime","Sweep","balanced","batch_size","epochs","hidden_layer","learning_rate","minority_weight","optimizer","remove_frequency","weight_decay","Epoch","Test Accuracy","Test F1-score","Test Precision","Test Recall","Test loss","Train Accuracy","Train F1-score","Train Precision","Train Recall","Train loss"
"11/08-00:21:35 - Trial_23","finished","-","","","2024-11-08T05:31:36.000Z","20","","true","96","44","384","0.00026090961022493664","2.9681738224085716","RMSprop","8","0.000035602955085282084","14","0.7876857749469215","0.7000379060378612","0.7235574542966957","0.6866621259805533","0.576266063451767","0.9671713598415168","0.9544473223468244","0.9586876074824136","0.9503855391645056","0.12991365005035657"
"11/08-00:21:35 - Trial_22","finished","-","","","2024-11-08T05:31:13.000Z","21","","true","64","52","320","0.00012622572282046144","3.453910507445644","RMSprop","6","0.00001703598990436534","13","0.7915074309978769","0.6947250200580872","0.7197864580269429","0.6806187781842934","0.4600280023909904","0.9220319796236026","0.8895601641203843","0.907619448646939","0.8747623171643246","0.22177632555768295"
"11/08-00:21:35 - Trial_21","finished","-","","","2024-11-08T05:30:38.000Z","33","","true","96","53","384","0.00002375038132585802","2.7493965869763355","RMSprop","10","0.000010891001854206904","39","0.7902335456475584","0.6926445194520825","0.7076199502670091","0.6824039992041385","0.42023184061050417","0.8957124663930947","0.8503786039276953","0.8778855894260456","0.8304301905827829","0.272634273243917"
"11/08-00:21:35 - Trial_20","finished","-","","","2024-11-08T05:30:04.000Z","33","","true","96","56","448","0.0000378097110358652","3.9792259826563434","RMSprop","2","0.00030203794136628143","35","0.7966029723991508","0.6992220881633415","0.7425685017199675","0.6805139403788533","0.4320639455318451","0.915098344417716","0.8764376558298277","0.9027683352301348","0.8564944874420952","0.2404891564636617"
"11/08-00:21:35 - Trial_19","finished","-","","","2024-11-08T05:29:39.000Z","24","","false","32","43","384","0.00005500018838526566","3.615705015034316","SGD","8","0.001142722478284312","11","0.7515923566878981","0.4290909090909091","0.3762755102040816","0.49915397631133673","0.6210817622171866","0.7571812650346682","0.43318239351170656","0.6287363649242101","0.5007917392518402","0.6190767619944266"
"11/08-00:21:35 - Trial_18","finished","-","","","2024-11-08T05:29:14.000Z","24","","true","64","35","384","0.009643427439616156","2.8950075428433673","RMSprop","0","0.0002796501814944468","12","0.7757961783439491","0.6777504105090311","0.702274009233919","0.6649671164724323","0.6001863946785798","0.9833026744021508","0.976704823661896","0.9854679089507437","0.9686242111945036","0.1355638029473322"
"11/08-00:21:35 - Trial_17","finished","-","","","2024-11-08T05:28:49.000Z","24","","true","32","40","320","0.000012534421519493103","3.31638077102352","RMSprop","10","0.0008266954307621048","11","0.7579617834394905","0.4311594202898551","0.3789808917197453","0.5","0.5058021472918021","0.7556247346823263","0.4309693403819287","0.8777950750070762","0.5002893518518519","0.4917117230493019"
"11/08-00:21:35 - Trial_16","finished","-","","","2024-11-08T05:28:09.000Z","39","","true","32","53","384","0.000028741736308134335","2.9010612110426495","RMSprop","10","0.000010320233271458717","28","0.8101910828025478","0.722081637405224","0.7384869349286076","0.7104532632644198","0.41902128929221955","0.9060421678222724","0.8677982023777621","0.8864680043217276","0.85285684620791","0.24601597558049595"
"11/08-00:21:35 - Trial_15","finished","-","","","2024-11-08T05:27:48.000Z","19","","true","96","52","384","0.0001273357159865385","1.5958572038454435","RMSprop","7","0.000010348473893277975","13","0.8008492569002124","0.7184528781791453","0.72999732405673","0.7096947020798201","0.5495006561279296","0.9176453940851846","0.8900797071610089","0.8841426064420632","0.896549740387154","0.2886647334372675"
"11/08-00:21:35 - Trial_14","finished","-","","","2024-11-08T05:27:27.000Z","19","","true","160","48","384","0.0002863980700693359","1.609852227907493","RMSprop","7","0.00002634104691591061","15","0.7927813163481954","0.7182892822264667","0.7215479506565858","0.7153222001345885","0.6910813987255097","0.9733974812508844","0.964357878665548","0.9575328639346318","0.971731028588207","0.14311918748749627"
"11/08-00:21:35 - Trial_13","finished","-","","","2024-11-08T05:26:58.000Z","27","","true","160","48","448","0.0004925708906795042","1.891601255309024","Adagrad","7","0.00002938733621553595","30","0.810615711252654","0.7177157532847563","0.74066747281033","0.7031461400716275","0.4493431508541107","0.8760435828498656","0.8243805211826181","0.8438802762011448","0.8094400528104574","0.34455886284510295"
"11/08-00:21:35 - Trial_12","finished","-","","","2024-11-08T05:26:36.000Z","20","","true","192","32","448","0.006831794916025954","3.220755161121807","Adagrad","3","0.00015959722601247703","15","0.7838641188959661","0.6983283541071632","0.703318911651042","0.69403601926328","0.5480421483516693","0.9813216357718976","0.9748396263666552","0.9728395017960284","0.9768824134001316","0.10596043233935898"
"11/08-00:21:35 - Trial_11","finished","-","","","2024-11-08T05:26:12.000Z","22","","true","256","43","448","0.0006247655397824409","1.9323735316791304","Adagrad","2","0.00006498715915481825","19","0.802547770700637","0.6992894655545258","0.7226093705967525","0.6850715385019328","0.46174033880233767","0.8892033394651195","0.8438711261123044","0.8641457003451285","0.8282299900588409","0.3204095278467451"
"11/08-00:21:35 - Trial_10","finished","-","","","2024-11-08T05:25:49.000Z","22","","true","96","49","384","0.02711362883931322","3.951475423922038","Adagrad","0","0.00012151384245767072","12","0.7847133757961784","0.6932387585622531","0.6928580366447039","0.6936242053039461","0.589715586900711","0.9950474034243668","0.993398405790197","0.9929343866958058","0.9938646274910424","0.07373239618499537"
"11/08-00:21:35 - Trial_9","finished","-","","","2024-11-08T05:25:24.000Z","23","","false","192","60","512","0.00014316720098950543","1.4063687389258797","Adadelta","7","0.0033640906878710792","22","0.6577494692144373","0.4735570682742508","0.4782614891343071","0.4856990989166751","0.8127262684015127","0.6837413329559926","0.49644362951693294","0.5030195200161452","0.5021373145660128","0.7983375497766443"
"11/08-00:21:35 - Trial_8","finished","-","","","2024-11-08T05:25:00.000Z","23","","false","128","57","256","0.09129326149501074","3.0668311745672967","SGD","9","0.00300801054602783","23","0.7932059447983015","0.6972119852714633","0.716779309090658","0.6848926633315794","0.4315290419678939","0.8743455497382199","0.8183782619869555","0.8450151447967476","0.7995179556243751","0.29853121138044764"
"11/08-00:21:35 - Trial_7","finished","-","","","2024-11-08T05:24:34.000Z","25","","false","64","20","320","0.000011789602837163928","1.0699057811142865","SGD","9","0.0004706309068994367","19","0.6365180467091295","0.4917064551071414","0.4928531157399718","0.4938352704338024","0.8706569639412133","0.6489316541672563","0.4903594658915433","0.4907572951879255","0.4917873159021148","0.8582308593097033"
"11/08-00:21:35 - Trial_6","finished","-","","","2024-11-08T05:24:09.000Z","24","","false","64","39","384","0.010496604276969817","3.456008893028556","Adagrad","4","0.0001170281218665548","15","0.7991507430997877","0.7207197856047393","0.724955150261947","0.7169340187740882","0.5913889448384981","0.994905900665063","0.9931194045060582","0.992544747399568","0.9936973424701154","0.0622125594029287"
"11/08-00:21:35 - Trial_5","finished","-","","","2024-11-08T05:23:50.000Z","18","","false","128","32","320","0.02273842748021939","2.313359080894799","Adadelta","5","0.00009189324961201131","11","0.7575371549893843","0.4310219859869534","0.37876857749469217","0.5","0.5168834109055368","0.7556247346823263","0.4304021923107923","0.37781236734116314","0.5","0.5094903026308332"
"11/08-00:21:35 - Trial_4","finished","-","","","2024-11-08T05:23:29.000Z","19","","false","64","26","256","0.00010691025006235496","2.379709636995342","Adagrad","5","0.000013071012734281485","11","0.764755838641189","0.4333493743984601","0.3823779193205945","0.5","0.5405466443783528","0.7532191877741616","0.4296206618240517","0.3766095938870808","0.5","0.5430952154838287"
"11/08-00:21:35 - Trial_3","finished","-","","","2024-11-08T05:23:01.000Z","26","","false","32","21","320","0.0018604201094091536","2.3142423330706703","RMSprop","5","0.0006081595784029828","14","0.7953290870488323","0.7077850865902056","0.7237582005623242","0.6968940345049064","0.6182289957194715","0.9930663647941136","0.990528759399396","0.9930120402441036","0.9881038978004452","0.09285179820602836"
"11/08-00:21:35 - Trial_2","finished","-","","","2024-11-08T05:22:42.000Z","18","","false","192","23","512","0.0021569609777294485","2.7414002191743654","Adadelta","4","0.007626129353865646","11","0.7481953290870488","0.42798153995627886","0.3740976645435244","0.5","0.5992054893420293","0.75873779538701","0.4314104111352482","0.379368897693505","0.5","0.5954612670718012"
"11/08-00:21:35 - Trial_1","finished","-","","","2024-11-08T05:22:22.000Z","18","","false","224","38","256","0.005141433743033293","3.5977720871247794","Adadelta","2","0.000024746597000296573","11","0.7528662420382166","0.4295058139534884","0.3764331210191083","0.5","0.5718153119087219","0.7571812650346682","0.43090674826864234","0.3785906325173341","0.5","0.5698233898729086"
"11/08-00:21:35 - Trial_0","finished","-","","","2024-11-08T05:21:57.000Z","23","","true","192","22","448","0.0014977879025903427","2.291331982731999","Adagrad","4","0.00006234781238036952","19","0.8016985138004247","0.7100525197538972","0.7329819455097828","0.6959984637968781","0.4501935679178971","0.9486344983727184","0.9287109696587668","0.9391543370700576","0.9193601715391372","0.1863980530887037"
